student_id,student_name,age,gender,course,semester,ug_percentage,ug_cgpa,attendance_percent,internal_score,backlogs,performance,sem1_sgpa,sem2_sgpa,sem3_sgpa
SEM4_0930,Rohan Bains,28,Female,MCA,4,89.96,9.35,80.2,22,1,Average,8.7,8.65,7.94
SEM4_0931,Patrick Lala,27,Female,MCA,4,64.31,6.53,84.4,30,2,Excellent,9.5,9.43,9.27
SEM4_0932,Harrison Bail,25,Female,MCA,4,64.29,6.41,82.2,11,1,Average,6.2,6.5,6.33
SEM4_0933,Laksh Raghavan,25,Male,MCA,4,69.39,6.44,80.4,23,0,Excellent,8.84,8.59,8.6
SEM4_0934,Indrajit Nigam,23,Male,MCA,4,82.22,8.27,85.0,21,0,Average,8.36,7.64,8.39
SEM4_0935,Shivansh Mody,22,Male,MCA,4,68.07,6.68,83.2,26,1,Average,8.9,8.65,8.35
SEM4_0936,Tanmayi Khatri,28,Female,MCA,4,72.58,7.03,69.9,24,3,Average,8.71,8.77,8.99
SEM4_0937,Kala Pradhan,27,Female,MCA,4,68.31,6.54,78.0,13,2,Average,7.31,7.26,8.05
SEM4_0938,Onveer Vyas,26,Female,MCA,4,58.74,5.24,95.5,16,1,Average,7.19,7.08,7.46
SEM4_0939,Radha Bhattacharyya,27,Female,MCA,4,66.99,6.58,81.4,24,1,Average,7.54,7.23,7.23
SEM4_0940,Jagat Dhawan,27,Female,MCA,4,81.92,8.09,90.7,27,1,Excellent,8.5,8.7,9.05
SEM4_0941,Kalpit Gupta,27,Female,MCA,4,49.28,5.07,70.4,13,1,Average,7.18,7.53,7.21
SEM4_0942,Rehaan Walia,21,Male,MCA,4,80.75,8.14,76.9,16,1,Average,7.75,7.66,6.98
SEM4_0943,Kritika Prasad,28,Female,MCA,4,80.38,7.95,85.1,22,0,Average,7.82,7.49,7.98
SEM4_0944,Eesha Sanghvi,23,Female,MCA,4,69.57,6.68,78.7,21,0,Excellent,8.93,8.93,9.31
SEM4_0945,Yash Batra,27,Female,MCA,4,87.96,8.88,86.6,26,0,Average,8.24,8.08,7.87
SEM4_0946,Ranbir Wason,22,Male,MCA,4,77.1,7.87,92.3,19,2,Average,7.91,7.86,8.5
SEM4_0947,Chaitaly Dixit,27,Male,MCA,4,75.67,7.78,91.8,17,0,Average,8.77,8.56,8.36
SEM4_0948,Falak Kota,22,Male,MCA,4,83.32,8.78,69.6,20,0,Average,7.61,7.93,7.65
SEM4_0949,Chatresh Mammen,21,Male,MCA,4,64.68,6.32,72.8,21,0,Average,7.88,7.88,7.45
SEM4_0950,Jonathan Trivedi,23,Male,MCA,4,68.62,7.05,75.1,19,0,Average,8.12,8.02,8.23
SEM4_0951,Vrinda Kadakia,25,Male,MCA,4,74.86,7.73,83.4,29,1,Excellent,9.8,9.8,9.52
SEM4_0952,Finn Singhal,27,Male,MCA,4,84.61,8.39,86.8,20,0,Excellent,8.4,8.18,8.37
SEM4_0953,Dhruv Ganesh,21,Female,MCA,4,81.6,8.25,86.3,20,1,Average,7.49,7.38,7.67
SEM4_0954,Yashoda Rama,28,Male,MCA,4,75.86,7.75,91.7,19,0,Average,8.04,8.06,8.34
SEM4_0955,Yashodhara Prasad,21,Male,MCA,4,74.46,8.3,74.9,28,0,Excellent,8.81,8.34,7.88
SEM4_0956,Wishi Venkataraman,25,Female,MCA,4,71.83,7.18,97.2,15,3,At-risk,7.9,7.77,7.38
SEM4_0957,Ucchal Gola,26,Female,MCA,4,75.65,7.5,69.9,28,0,Excellent,7.88,7.92,8.22
SEM4_0958,Ekanta Prakash,28,Male,MCA,4,61.21,6.12,65.9,19,0,Excellent,8.5,8.4,9.15
SEM4_0959,Vasudha Talwar,25,Male,MCA,4,77.41,7.93,53.5,25,0,Average,8.17,8.31,7.63
SEM4_0960,Urvi Loyal,27,Male,MCA,4,77.69,8.34,66.3,18,0,Average,8.03,8.05,7.49
SEM4_0961,Nandini Bansal,23,Male,MCA,4,94.68,9.46,89.2,8,3,At-risk,6.08,6.49,6.21
SEM4_0962,Sarthak Kanda,23,Female,MCA,4,69.72,7.11,74.6,10,1,Average,6.88,6.72,7.23
SEM4_0963,Samaksh Seth,28,Female,MCA,4,77.96,7.84,81.6,26,1,Excellent,8.39,8.03,8.45
SEM4_0964,Wahab Randhawa,25,Female,MCA,4,62.01,5.62,88.8,20,2,Average,7.93,7.76,7.76
SEM4_0965,Tejas Mohan,23,Male,MCA,4,74.71,7.43,78.8,19,1,Average,6.82,6.46,6.36
SEM4_0966,Pavani Purohit,21,Female,MCA,4,75.85,7.42,79.0,27,1,Average,7.64,8.0,7.24
SEM4_0967,Naksh Prasad,23,Female,MCA,4,71.09,7.47,79.6,27,1,Excellent,9.12,9.7,9.27
SEM4_0968,Aachal Chad,23,Female,MCA,4,91.62,9.27,71.8,13,2,At-risk,7.47,6.59,6.93
SEM4_0969,Krish Chad,21,Male,MCA,4,76.12,8.07,68.5,15,0,Average,7.7,7.98,6.77
SEM4_0970,Chakrika Saxena,21,Male,MCA,4,61.54,5.57,100.0,19,2,Average,7.71,7.72,8.21
SEM4_0971,Zilmil Pandey,22,Female,MCA,4,81.4,8.03,92.9,11,0,Average,7.33,7.01,6.42
SEM4_0972,Victor Barman,24,Male,MCA,4,77.7,7.5,70.8,18,0,Average,6.64,6.9,6.62
SEM4_0973,Udyati Vala,26,Female,MCA,4,51.37,5.61,96.1,13,4,At-risk,8.52,7.72,8.1
SEM4_0974,Gayathri Sandhu,25,Female,MCA,4,65.13,6.84,89.9,21,1,Excellent,8.35,8.78,9.04
SEM4_0975,Shravya Sibal,27,Female,MCA,4,77.83,7.97,86.4,22,1,Average,7.29,6.83,6.76
SEM4_0976,Rachana Rege,23,Male,MCA,4,74.96,7.88,58.3,24,1,Average,8.2,8.18,8.14
SEM4_0977,Jhalak Tank,25,Male,MCA,4,75.17,7.62,82.9,15,3,At-risk,6.88,6.92,6.36
SEM4_0978,Edhitha Mahajan,24,Female,MCA,4,67.05,6.57,88.2,19,0,Excellent,8.15,7.84,8.29
SEM4_0979,Lavanya Bakshi,27,Male,MCA,4,82.77,8.33,86.5,26,0,Excellent,9.67,9.8,9.66
SEM4_0980,Praneel Sathe,25,Male,MCA,4,68.5,6.8,76.8,19,0,Excellent,8.02,8.82,8.51
SEM4_0981,Vivaan Lanka,27,Male,MCA,4,60.41,5.59,84.6,23,3,At-risk,6.36,6.3,5.81
SEM4_0982,Faqid Parmer,21,Female,MCA,4,76.42,7.37,73.6,17,0,Average,7.27,7.14,6.91
SEM4_0983,Fitan Menon,23,Male,MCA,4,72.0,7.93,85.8,25,3,Average,8.54,8.78,8.6
SEM4_0984,Yachana Varghese,27,Female,MCA,4,76.71,7.61,95.8,30,0,Excellent,9.52,9.8,9.6
SEM4_0985,Farhan Malhotra,25,Male,MCA,4,78.65,7.59,79.4,20,0,Average,7.52,8.15,8.48
SEM4_0986,Vedant Chaudhari,24,Female,MCA,4,82.08,7.64,69.9,19,0,Average,7.92,7.2,7.86
SEM4_0987,Jagat Bora,23,Male,MCA,4,81.54,7.59,78.2,23,1,Average,8.0,8.18,8.55
SEM4_0988,Jagvi Barad,26,Female,MCA,4,85.28,8.56,92.7,13,0,Average,8.74,8.44,8.47
SEM4_0989,Sai Nath,21,Female,MCA,4,57.68,6.03,75.3,18,2,Average,8.04,7.85,8.1
SEM4_0990,Ronith Narayan,27,Female,MCA,4,77.88,7.54,68.3,20,4,At-risk,6.7,5.96,5.53
SEM4_0991,Zashil Mittal,27,Male,MCA,4,92.86,8.87,62.4,13,3,At-risk,7.77,7.49,8.38
SEM4_0992,Anvi Halder,23,Male,MCA,4,59.89,6.28,83.1,22,0,Average,7.45,7.82,7.96
SEM4_0993,Lakshit Lal,22,Male,MCA,4,75.88,7.64,99.2,24,3,Average,8.1,8.26,8.77
SEM4_0994,Abhiram Mistry,28,Female,MCA,4,87.24,8.42,73.7,15,0,Average,7.12,7.35,7.18
SEM4_0995,Baghyawati Pal,27,Male,MCA,4,52.9,5.85,75.3,27,0,Excellent,8.64,8.56,9.25
SEM4_0996,Netra Ravi,24,Female,MCA,4,83.75,8.02,77.8,23,0,Average,7.83,7.43,7.72
SEM4_0997,Advik Sodhi,22,Female,MCA,4,84.51,8.1,74.5,23,0,Excellent,8.93,9.56,9.11
SEM4_0998,Yauvani Dixit,21,Female,MCA,4,82.36,7.67,93.2,13,4,At-risk,7.7,7.84,8.3
SEM4_0999,Mitali Kari,23,Female,MCA,4,61.11,6.02,74.4,26,0,Average,7.37,7.15,7.56
SEM4_1000,Utkarsh Kadakia,22,Female,MCA,4,88.48,8.65,74.6,18,0,Average,7.95,7.28,7.8
